#1
double tmy(8761,3)
25232400 281.85 0.0
25236000 281.15 0.0
25239600 280.55 0.0
25243200 280.15 0.0
25246800 279.75 0.0
25250400 280.35 54.0
25254000 282.05 202.0
25257600 284.25 375.0
25261200 286.55 536.0
25264800 288.55 668.0
25268400 289.75 720.0
25272000 290.25 735.0
25275600 290.55 604.0
25279200 290.45 402.0
25282800 290.05 296.0
25286400 290.35 440.0
25290000 289.55 207.0
25293600 289.05 86.0
25297200 287.55 20.0
25300800 287.05 0.0
25304400 286.05 0.0
25308000 285.15 0.0
25311600 284.25 0.0
25315200 283.15 0.0
25318800 282.25 0.0
25322400 281.55 0.0
25326000 280.85 0.0
25329600 280.15 0.0
25333200 279.55 0.0
25336800 280.45 55.0
25340400 282.05 202.0
25344000 283.95 370.0
25347600 285.65 541.0
25351200 286.85 675.0
25354800 288.05 771.0
25358400 288.75 717.0
25362000 288.95 669.0
25365600 289.25 613.0
25369200 288.85 520.0
25372800 288.15 395.0
25376400 287.45 237.0
25380000 287.15 115.0
25383600 285.85 18.0
25387200 285.05 0.0
25390800 284.25 0.0
25394400 283.35 0.0
25398000 282.45 0.0
25401600 281.35 0.0
25405200 280.45 0.0
25408800 279.65 0.0
25412400 279.15 0.0
25416000 278.65 0.0
25419600 278.25 0.0
25423200 279.35 63.0
25426800 281.05 219.0
25430400 283.35 396.0
25434000 285.65 561.0
25437600 286.85 696.0
25441200 287.65 788.0
25444800 288.45 843.0
25448400 289.15 685.0
25452000 288.35 465.0
25455600 288.15 436.0
25459200 287.55 291.0
25462800 287.35 171.0
25466400 287.45 131.0
25470000 286.05 25.0
25473600 284.95 0.0
25477200 284.35 0.0
25480800 283.85 0.0
25484400 282.95 0.0
25488000 282.35 0.0
25491600 281.85 0.0
25495200 281.55 0.0
25498800 281.25 0.0
25502400 280.95 0.0
25506000 280.65 1.0
25509600 281.45 67.0
25513200 282.85 225.0
25516800 284.65 403.0
25520400 286.65 569.0
25524000 288.25 704.0
25527600 289.55 790.0
25531200 290.65 831.0
25534800 291.45 829.0
25538400 291.75 765.0
25542000 291.75 653.0
25545600 291.25 508.0
25549200 290.65 338.0
25552800 290.25 163.0
25556400 288.95 28.0
25560000 287.75 0.0
25563600 286.55 0.0
25567200 285.75 0.0
25570800 285.05 0.0
25574400 284.25 0.0
25578000 283.15 0.0
25581600 282.45 0.0
25585200 281.75 0.0
25588800 281.15 0.0
25592400 280.75 1.0
25596000 282.05 73.0
25599600 283.95 235.0
25603200 286.45 414.0
25606800 289.05 581.0
25610400 291.35 716.0
25614000 292.65 808.0
25617600 294.15 850.0
25621200 294.95 837.0
25624800 295.35 773.0
25628400 295.25 662.0
25632000 294.75 514.0
25635600 293.85 342.0
25639200 293.45 167.0
25642800 291.75 30.0
25646400 290.45 0.0
25650000 288.75 0.0
25653600 287.65 0.0
25657200 286.75 0.0
25660800 285.35 0.0
25664400 284.15 0.0
25668000 283.35 0.0
25671600 282.55 0.0
25675200 281.85 0.0
25678800 281.15 1.0
25682400 282.75 76.0
25686000 284.55 238.0
25689600 286.75 417.0
25693200 289.15 584.0
25696800 291.55 721.0
25700400 293.55 815.0
25704000 294.95 857.0
25707600 296.05 845.0
25711200 296.45 782.0
25714800 296.15 669.0
25718400 295.35 520.0
25722000 294.35 348.0
25725600 293.65 172.0
25729200 292.05 33.0
25732800 290.75 0.0
25736400 289.35 0.0
25740000 287.95 0.0
25743600 286.75 0.0
25747200 284.85 0.0
25750800 283.35 0.0
25754400 282.35 0.0
25758000 281.45 0.0
25761600 280.85 0.0
25765200 280.15 2.0
25768800 281.75 79.0
25772400 283.65 241.0
25776000 286.35 419.0
25779600 289.25 583.0
25783200 291.95 717.0
25786800 294.15 809.0
25790400 294.85 851.0
25794000 296.45 839.0
25797600 297.05 764.0
25801200 297.15 636.0
25804800 297.05 517.0
25808400 296.25 344.0
25812000 294.25 165.0
25815600 292.45 29.0
25819200 291.25 0.0
25822800 290.45 0.0
25826400 289.05 0.0
25830000 287.75 0.0
25833600 285.65 0.0
25837200 284.05 0.0
25840800 283.15 0.0
25844400 282.25 0.0
25848000 281.45 0.0
25851600 280.85 2.0
25855200 282.55 82.0
25858800 284.35 247.0
25862400 286.85 427.0
25866000 289.55 593.0
25869600 291.95 731.0
25873200 293.45 772.0
25876800 294.35 854.0
25880400 295.65 834.0
25884000 296.15 772.0
25887600 296.15 656.0
25891200 295.85 511.0
25894800 295.05 313.0
25898400 293.75 116.0
25902000 292.75 19.0
25905600 291.85 0.0
25909200 290.65 0.0
25912800 289.25 0.0
25916400 288.05 0.0
25920000 286.25 0.0
25923600 284.75 0.0
25927200 283.85 0.0
25930800 283.05 0.0
25934400 282.25 0.0
25938000 281.65 3.0
25941600 282.95 69.0
25945200 284.45 229.0
25948800 287.05 418.0
25952400 289.75 560.0
25956000 292.05 661.0
25959600 293.55 699.0
25963200 294.25 771.0
25966800 295.45 699.0
25970400 295.95 646.0
25974000 295.95 518.0
25977600 295.55 412.0
25981200 294.65 225.0
25984800 293.75 150.0
25988400 292.65 34.0
25992000 291.35 0.0
25995600 290.15 0.0
25999200 289.35 0.0
26002800 288.65 0.0
26006400 287.05 0.0
26010000 286.05 0.0
26013600 285.25 0.0
26017200 284.55 0.0
26020800 283.65 0.0
26024400 283.55 3.0
26028000 284.35 46.0
26031600 285.05 121.0
26035200 286.35 294.0
26038800 287.95 493.0
26042400 289.95 690.0
26046000 291.45 723.0
26049600 292.35 830.0
26053200 294.15 789.0
26056800 294.65 734.0
26060400 294.35 562.0
26064000 294.15 432.0
26067600 293.55 286.0
26071200 293.25 136.0
26074800 292.25 36.0
26078400 291.05 0.0
26082000 290.05 0.0
26085600 289.15 0.0
26089200 288.65 0.0
26092800 288.55 0.0
26096400 288.05 0.0
26100000 287.65 0.0
26103600 287.25 0.0
26107200 286.65 0.0
26110800 286.35 3.0
26114400 286.65 58.0
26118000 287.45 155.0
26121600 288.65 279.0
26125200 290.35 438.0
26128800 292.55 665.0
26132400 294.45 768.0
26136000 295.45 820.0
26139600 296.75 815.0
26143200 297.15 757.0
26146800 296.95 647.0
26150400 296.45 500.0
26154000 295.65 333.0
26157600 295.05 172.0
26161200 293.55 39.0
26164800 292.45 0.0
26168400 291.55 0.0
26172000 290.65 0.0
26175600 289.75 0.0
26179200 288.15 0.0
26182800 287.45 0.0
26186400 286.85 0.0
26190000 286.35 0.0
26193600 285.85 0.0
26197200 285.25 5.0
26200800 285.55 96.0
26204400 286.75 260.0
26208000 288.25 438.0
26211600 289.95 601.0
26215200 291.75 733.0
26218800 293.45 823.0
26222400 294.95 863.0
26226000 296.15 854.0
26229600 296.45 788.0
26233200 296.55 674.0
26236800 296.35 526.0
26240400 295.75 356.0
26244000 294.75 184.0
26247600 293.05 43.0
26251200 291.55 0.0
26254800 290.55 0.0
26258400 289.75 0.0
26262000 289.05 0.0
26265600 287.55 0.0
26269200 286.65 0.0
26272800 285.95 0.0
26276400 285.25 0.0
26280000 284.75 0.0
26283600 284.45 5.0
26287200 285.45 92.0
26290800 287.25 248.0
26294400 289.75 416.0
26298000 292.45 574.0
26301600 294.75 701.0
26305200 296.55 787.0
26308800 297.25 826.0
26312400 298.55 785.0
26316000 298.45 616.0
26319600 298.45 507.0
26323200 294.65 315.0
26326800 295.25 219.0
26330400 294.65 109.0
26334000 292.75 17.0
26337600 292.35 0.0
26341200 291.35 0.0
26344800 290.55 0.0
26348400 289.55 0.0
26352000 288.75 0.0
26355600 287.95 0.0
26359200 287.45 0.0
26362800 286.75 0.0
26366400 286.15 0.0
26370000 285.85 6.0
26373600 286.95 69.0
26377200 288.25 173.0
26380800 290.35 285.0
26384400 292.05 332.0
26388000 295.15 679.0
26391600 296.65 772.0
26395200 297.35 729.0
26398800 298.35 738.0
26402400 298.05 613.0
26406000 298.15 639.0
26409600 298.05 445.0
26413200 295.45 262.0
26416800 294.05 104.0
26420400 292.85 30.0
26424000 292.25 0.0
26427600 291.55 0.0
26431200 290.85 0.0
26434800 290.05 0.0
26438400 288.85 0.0
26442000 288.55 0.0
26445600 287.65 0.0
26449200 287.75 0.0
26452800 287.75 0.0
26456400 287.45 1.0
26460000 287.45 16.0
26463600 287.65 31.0
26467200 288.05 81.0
26470800 288.15 146.0
26474400 288.45 188.0
26478000 289.85 343.0
26481600 291.65 598.0
26485200 290.65 342.0
26488800 291.25 403.0
26492400 292.35 519.0
26496000 288.75 350.0
26499600 288.85 146.0
26503200 289.85 128.0
26506800 288.95 35.0
26510400 288.15 0.0
26514000 287.75 0.0
26517600 287.45 0.0
26521200 287.15 0.0
26524800 287.25 0.0
26528400 286.95 0.0
26532000 286.55 0.0
26535600 286.25 0.0
26539200 285.85 0.0
26542800 285.75 6.0
26546400 286.85 63.0
26550000 287.35 121.0
26553600 287.35 88.0
26557200 287.75 156.0
26560800 288.25 190.0
26564400 289.15 261.0
26568000 288.25 318.0
26571600 290.15 510.0
26575200 289.25 303.0
26578800 289.35 281.0
26582400 287.85 64.0
26586000 287.95 71.0
26589600 288.75 76.0
26593200 288.05 23.0
26596800 287.65 0.0
26600400 287.35 0.0
26604000 286.85 0.0
26607600 286.15 0.0
26611200 286.15 0.0
26614800 286.15 0.0
26618400 285.95 0.0
26622000 285.85 0.0
26625600 285.45 0.0
26629200 285.45 4.0
26632800 285.95 39.0
26636400 286.65 139.0
26640000 286.75 109.0
26643600 288.05 243.0
26647200 288.85 261.0
26650800 288.75 258.0
26654400 286.75 186.0
26658000 287.05 148.0
26661600 286.65 156.0
26665200 286.25 78.0
26668800 287.05 246.0
26672400 286.45 76.0
26676000 285.75 30.0
26679600 285.65 8.0
26683200 285.25 0.0
26686800 285.15 0.0
26690400 284.95 0.0
26694000 284.65 0.0
26697600 284.45 0.0
26701200 284.25 0.0
26704800 283.85 0.0
26708400 283.35 0.0
26712000 283.05 0.0
26715600 282.85 3.0
26719200 282.75 12.0
26722800 282.65 30.0
26726400 282.75 62.0
26730000 283.35 115.0
26733600 284.55 231.0
26737200 285.55 300.0
26740800 286.45 412.0
26744400 287.45 551.0
26748000 287.15 339.0
26751600 287.15 359.0
26755200 287.05 350.0
26758800 286.15 221.0
26762400 284.95 131.0
26766000 284.55 16.0
26769600 284.35 0.0
26773200 284.25 0.0
26776800 283.95 0.0
26780400 283.15 0.0
26784000 283.45 0.0
26787600 283.35 0.0
26791200 283.25 0.0
26794800 283.05 0.0
26798400 282.95 0.0
26802000 282.85 4.0
26805600 283.35 40.0
26809200 284.05 163.0
26812800 284.65 236.0
26816400 285.65 347.0
26820000 286.95 572.0
26823600 288.15 750.0
26827200 288.35 656.0
26830800 288.75 440.0
26834400 289.25 484.0
26838000 289.15 390.0
26841600 289.25 352.0
26845200 289.05 244.0
26848800 288.45 179.0
26852400 286.65 55.0
26856000 285.35 1.0
26859600 284.45 0.0
26863200 283.65 0.0
26866800 282.95 0.0
26870400 282.45 0.0
26874000 281.65 0.0
26877600 281.15 0.0
26881200 280.85 0.0
26884800 280.55 0.0
26888400 280.85 13.0
26892000 282.75 117.0
26895600 285.15 280.0
26899200 287.65 452.0
26902800 289.05 609.0
26906400 290.05 736.0
26910000 290.85 792.0
26913600 291.55 763.0
26917200 292.35 735.0
26920800 293.05 786.0
26924400 293.15 621.0
26928000 292.95 476.0
26931600 292.55 348.0
26935200 290.65 188.0
26938800 288.85 60.0
26942400 287.65 1.0
26946000 286.85 0.0
26949600 286.15 0.0
26953200 285.45 0.0
26956800 284.85 0.0
26960400 283.95 0.0
26964000 283.25 0.0
26967600 282.85 0.0
26971200 282.85 0.0
26974800 282.95 12.0
26978400 284.95 110.0
26982000 287.05 273.0
26985600 289.15 440.0
26989200 291.15 596.0
26992800 292.95 713.0
26996400 294.35 810.0
27000000 295.65 842.0
27003600 296.05 819.0
27007200 296.25 765.0
27010800 296.25 641.0
27014400 295.15 477.0
27018000 290.75 274.0
27021600 293.65 123.0
27025200 291.75 62.0
27028800 290.25 1.0
27032400 289.45 0.0
27036000 288.85 0.0
27039600 288.05 0.0
27043200 288.55 0.0
27046800 287.95 0.0
27050400 287.05 0.0
27054000 286.45 0.0
27057600 285.95 0.0
27061200 285.65 12.0
27064800 286.45 52.0
27068400 286.85 113.0
27072000 287.35 184.0
27075600 287.65 234.0
27079200 289.15 360.0
27082800 289.85 278.0
27086400 290.05 377.0
27090000 290.05 219.0
27093600 289.55 107.0
27097200 288.55 172.0
27100800 287.95 78.0
27104400 287.75 42.0
27108000 287.35 37.0
27111600 286.95 14.0
27115200 286.45 0.0
27118800 286.35 0.0
27122400 285.85 0.0
27126000 285.55 0.0
27129600 284.85 0.0
27133200 284.65 0.0
27136800 284.35 0.0
27140400 284.15 0.0
27144000 283.75 0.0
27147600 283.15 3.0
27151200 282.85 19.0
27154800 282.75 30.0
27158400 282.75 44.0
27162000 282.85 87.0
27165600 283.15 156.0
27169200 283.75 244.0
27172800 285.65 596.0
27176400 287.05 753.0
27180000 286.75 500.0
27183600 286.45 429.0
27187200 286.05 237.0
27190800 285.85 193.0
27194400 285.55 157.0
27198000 284.25 56.0
27201600 282.85 1.0
27205200 282.15 0.0
27208800 281.85 0.0
27212400 281.65 0.0
27216000 280.75 0.0
27219600 280.25 0.0
27223200 279.55 0.0
27226800 278.95 0.0
27230400 278.55 0.0
27234000 278.95 18.0
27237600 280.35 132.0
27241200 281.85 306.0
27244800 283.05 479.0
27248400 284.25 637.0
27252000 285.05 688.0
27255600 285.45 564.0
27259200 286.65 627.0
27262800 286.65 500.0
27266400 286.85 359.0
27270000 287.15 389.0
27273600 286.95 242.0
27277200 286.85 198.0
27280800 287.05 159.0
27284400 285.95 54.0
27288000 284.85 2.0
27291600 284.45 0.0
27295200 284.45 0.0
27298800 283.95 0.0
27302400 283.45 0.0
27306000 282.55 0.0
27309600 282.45 0.0
27313200 283.05 0.0
27316800 283.35 0.0
27320400 283.25 13.0
27324000 283.95 107.0
27327600 284.45 255.0
27331200 285.25 399.0
27334800 286.15 512.0
27338400 286.65 458.0
27342000 286.75 466.0
27345600 285.85 378.0
27349200 287.15 432.0
27352800 285.95 355.0
27356400 286.95 523.0
27360000 284.65 299.0
27363600 285.05 307.0
27367200 283.55 175.0
27370800 283.15 55.0
27374400 282.75 2.0
27378000 282.25 0.0
27381600 281.85 0.0
27385200 281.35 0.0
27388800 281.35 0.0
27392400 280.85 0.0
27396000 280.75 0.0
27399600 280.45 0.0
27403200 280.15 0.0
27406800 280.25 19.0
27410400 280.25 94.0
27414000 281.05 142.0
27417600 281.95 222.0
27421200 283.55 478.0
27424800 284.05 384.0
27428400 285.15 509.0
27432000 284.05 722.0
27435600 283.15 436.0
27439200 285.15 730.0
27442800 285.05 566.0
27446400 283.25 431.0
27450000 283.15 249.0
27453600 283.05 203.0
27457200 282.15 66.0
27460800 281.15 3.0
27464400 280.95 0.0
27468000 280.25 0.0
27471600 279.55 0.0
27475200 279.45 0.0
27478800 278.95 0.0
27482400 278.65 0.0
27486000 278.35 0.0
27489600 278.15 0.0
27493200 278.25 22.0
27496800 279.85 143.0
27500400 281.45 312.0
27504000 283.15 486.0
27507600 284.25 586.0
27511200 285.15 688.0
27514800 285.65 702.0
27518400 284.95 815.0
27522000 282.35 344.0
27525600 284.65 561.0
27529200 285.95 564.0
27532800 285.85 317.0
27536400 282.85 210.0
27540000 283.85 176.0
27543600 283.15 66.0
27547200 282.45 3.0
27550800 281.85 0.0
27554400 281.65 0.0
27558000 281.25 0.0
27561600 280.85 0.0
27565200 279.95 0.0
27568800 279.45 0.0
27572400 279.25 0.0
27576000 278.65 0.0
27579600 278.85 24.0
27583200 280.25 145.0
27586800 281.95 291.0
27590400 283.85 482.0
27594000 285.25 616.0
27597600 286.15 727.0
27601200 286.65 696.0
27604800 287.65 340.0
27608400 286.55 537.0
27612000 286.95 584.0
27615600 287.45 557.0
27619200 287.75 515.0
27622800 287.05 203.0
27626400 286.75 89.0
27630000 286.05 31.0
27633600 285.15 1.0
27637200 284.65 0.0
27640800 284.45 0.0
27644400 284.25 0.0
27648000 284.35 0.0
27651600 284.05 0.0
27655200 283.75 0.0
27658800 283.45 0.0
27662400 283.45 0.0
27666000 283.35 6.0
27669600 284.05 42.0
27673200 284.45 79.0
27676800 284.65 80.0
27680400 285.55 180.0
27684000 287.35 511.0
27687600 288.55 638.0
27691200 287.45 234.0
27694800 288.85 696.0
27698400 289.15 501.0
27702000 286.85 283.0
27705600 286.75 159.0
27709200 287.25 230.0
27712800 286.55 115.0
27716400 285.75 24.0
27720000 285.05 1.0
27723600 284.65 0.0
27727200 284.45 0.0
27730800 284.25 0.0
27734400 283.55 0.0
27738000 283.15 0.0
27741600 282.75 0.0
27745200 282.15 0.0
27748800 281.75 0.0
27752400 281.85 24.0
27756000 283.15 122.0
27759600 285.05 284.0
27763200 285.95 416.0
27766800 285.35 346.0
27770400 286.95 677.0
27774000 287.85 738.0
27777600 287.95 747.0
27781200 286.95 657.0
27784800 285.55 205.0
27788400 288.05 648.0
27792000 287.45 332.0
27795600 286.65 115.0
27799200 286.65 198.0
27802800 285.65 78.0
27806400 284.85 4.0
27810000 284.25 0.0
27813600 283.85 0.0
27817200 283.55 0.0
27820800 283.75 0.0
27824400 283.35 0.0
27828000 283.25 0.0
27831600 283.65 0.0
27835200 283.75 0.0
27838800 283.95 8.0
27842400 284.75 55.0
27846000 285.95 223.0
27849600 286.85 310.0
27853200 287.95 433.0
27856800 288.25 418.0
27860400 287.85 322.0
27864000 288.65 340.0
27867600 288.05 220.0
27871200 288.35 196.0
27874800 288.85 202.0
27878400 289.15 168.0
27882000 290.05 324.0
27885600 289.65 204.0
27889200 288.95 72.0
27892800 288.15 4.0
27896400 287.65 0.0
27900000 287.25 0.0
27903600 287.15 0.0
27907200 287.75 0.0
27910800 286.75 0.0
27914400 286.15 0.0
27918000 286.25 0.0
27921600 285.95 0.0
27925200 285.95 17.0
27928800 286.95 144.0
27932400 288.05 280.0
27936000 288.65 354.0
27939600 289.55 410.0
27943200 290.45 513.0
27946800 291.45 607.0
27950400 290.95 594.0
27954000 292.35 693.0
27957600 291.45 291.0
27961200 292.45 474.0
27964800 292.05 326.0
27968400 291.95 308.0
27972000 291.55 204.0
27975600 290.15 83.0
27979200 288.65 6.0
27982800 287.85 0.0
27986400 287.15 0.0
27990000 286.55 0.0
27993600 285.65 0.0
27997200 285.05 0.0
28000800 284.65 0.0
28004400 284.25 0.0
28008000 283.65 0.0
28011600 284.25 30.0
28015200 285.85 147.0
28018800 288.35 314.0
28022400 290.85 483.0
28026000 292.25 627.0
28029600 293.45 759.0
28033200 293.95 718.0
28036800 295.05 632.0
28040400 295.85 718.0
28044000 295.95 705.0
28047600 296.05 705.0
28051200 295.85 571.0
28054800 295.35 391.0
28058400 295.05 242.0
28062000 293.25 95.0
28065600 291.45 7.0
28069200 290.35 0.0
28072800 289.35 0.0
28076400 288.55 0.0
28080000 287.65 0.0
28083600 286.95 0.0
28087200 286.25 0.0
28090800 285.95 0.0
28094400 285.45 0.0
28098000 286.05 32.0
28101600 288.65 159.0
28105200 290.95 325.0
28108800 293.25 494.0
28112400 295.55 647.0
28116000 297.15 770.0
28119600 298.15 854.0
28123200 299.55 892.0
28126800 299.85 879.0
28130400 299.95 818.0
28134000 299.95 714.0
28137600 299.55 576.0
28141200 299.05 415.0
28144800 298.25 248.0
28148400 296.15 97.0
28152000 294.15 7.0
28155600 292.85 0.0
28159200 291.85 0.0
28162800 290.75 0.0
28166400 289.65 0.0
28170000 289.15 0.0
28173600 288.55 0.0
28177200 287.65 0.0
28180800 287.05 0.0
28184400 287.75 34.0
28188000 289.85 142.0
28191600 292.35 314.0
28195200 294.85 475.0
28198800 297.15 638.0
28202400 299.15 766.0
28206000 300.05 848.0
28209600 301.45 895.0
28213200 301.95 884.0
28216800 302.25 823.0
28220400 302.25 718.0
28224000 301.85 579.0
28227600 301.05 419.0
28231200 300.05 252.0
28234800 298.15 100.0
28238400 296.55 8.0
28242000 295.35 0.0
28245600 294.15 0.0
28249200 292.95 0.0
28252800 292.05 0.0
28256400 291.35 0.0
28260000 291.05 0.0
28263600 290.65 0.0
28267200 290.35 0.0
28270800 290.75 35.0
28274400 292.55 162.0
28278000 294.45 324.0
28281600 296.75 491.0
28285200 299.05 642.0
28288800 300.95 765.0
28292400 302.15 848.0
28296000 303.65 883.0
28299600 303.85 873.0
28303200 303.95 815.0
28306800 303.65 713.0
28310400 303.25 575.0
28314000 302.45 417.0
28317600 301.65 251.0
28321200 300.05 100.0
28324800 298.25 9.0
28328400 297.15 0.0
28332000 296.25 0.0
28335600 295.55 0.0
28339200 294.55 0.0
28342800 293.75 0.0
28346400 292.95 0.0
28350000 292.25 0.0
28353600 291.65 0.0
28357200 292.15 37.0
28360800 294.25 164.0
28364400 296.45 327.0
28368000 298.55 494.0
28371600 300.65 645.0
28375200 302.55 763.0
28378800 304.05 847.0
28382400 305.45 883.0
28386000 305.45 865.0
28389600 305.55 810.0
28393200 305.25 703.0
28396800 304.65 557.0
28400400 303.75 412.0
28404000 302.95 251.0
28407600 301.25 100.0
28411200 299.45 9.0
28414800 298.15 0.0
28418400 296.95 0.0
28422000 295.85 0.0
28425600 294.45 0.0
28429200 293.35 0.0
28432800 292.35 0.0
28436400 291.45 0.0
28440000 290.75 0.0
28443600 290.95 39.0
28447200 293.05 169.0
28450800 295.35 335.0
28454400 298.15 503.0
28458000 300.95 655.0
28461600 302.95 779.0
28465200 304.35 864.0
28468800 305.55 902.0
28472400 306.05 893.0
28476000 306.45 833.0
28479600 306.55 728.0
28483200 306.15 586.0
28486800 305.05 427.0
28490400 303.85 258.0
28494000 302.15 105.0
28497600 300.35 10.0
28501200 298.65 0.0
28504800 297.45 0.0
28508400 296.35 0.0
28512000 294.75 0.0
28515600 293.95 0.0
28519200 293.15 0.0
28522800 292.45 0.0
28526400 291.75 0.0
28530000 292.15 40.0
28533600 293.85 171.0
28537200 296.05 335.0
28540800 298.85 502.0
28544400 301.25 655.0
28548000 302.55 778.0
28551600 303.45 861.0
28555200 304.45 899.0
28558800 304.85 887.0
28562400 305.05 806.0
28566000 304.95 700.0
28569600 304.45 551.0
28573200 303.65 398.0
28576800 302.95 252.0
28580400 301.95 108.0
28584000 300.25 11.0
28587600 299.45 0.0
28591200 297.95 0.0
28594800 296.55 0.0
28598400 295.35 0.0
28602000 294.45 0.0
28605600 293.75 0.0
28609200 293.25 0.0
28612800 292.65 0.0
28616400 293.05 40.0
28620000 294.65 169.0
28623600 296.45 323.0
28627200 298.35 463.0
28630800 300.55 624.0
28634400 302.45 762.0
28638000 303.85 839.0
28641600 304.95 884.0
28645200 304.35 840.0
28648800 303.25 744.0
28652400 302.35 377.0
28656000 303.05 449.0
28659600 303.35 403.0
28663200 302.85 202.0
28666800 301.75 97.0
28670400 299.95 11.0
28674000 298.85 0.0
28677600 297.55 0.0
28681200 296.75 0.0
28684800 294.95 0.0
28688400 294.05 0.0
28692000 293.45 0.0
28695600 292.75 0.0
28699200 292.35 0.0
28702800 293.05 40.0
28706400 294.65 156.0
28710000 296.75 329.0
28713600 299.05 495.0
28717200 301.25 629.0
28720800 302.75 740.0
28724400 303.85 809.0
28728000 304.55 832.0
28731600 305.05 839.0
28735200 305.45 790.0
28738800 305.55 711.0
28742400 305.35 496.0
28746000 304.85 289.0
28749600 303.75 194.0
28753200 301.65 105.0
28756800 299.75 11.0
28760400 299.05 0.0
28764000 297.85 0.0
28767600 296.45 0.0
28771200 295.85 0.0
28774800 294.35 0.0
28778400 293.95 0.0
28782000 293.65 0.0
28785600 293.35 0.0
28789200 293.85 33.0
28792800 295.05 147.0
28796400 297.35 316.0
28800000 299.25 497.0
28803600 301.35 644.0
28807200 303.05 767.0
28810800 304.35 849.0
28814400 305.85 887.0
28818000 304.95 849.0
28821600 304.45 520.0
28825200 304.25 670.0
28828800 300.65 410.0
28832400 300.55 265.0
28836000 302.45 176.0
28839600 300.75 84.0
28843200 298.45 12.0
28846800 297.15 0.0
28850400 296.75 0.0
28854000 296.15 0.0
28857600 294.35 0.0
28861200 290.85 0.0
28864800 291.25 0.0
28868400 290.85 0.0
28872000 290.15 0.0
28875600 290.05 33.0
28879200 291.05 118.0
28882800 291.55 239.0
28886400 292.55 408.0
28890000 294.05 578.0
28893600 294.75 591.0
28897200 295.45 593.0
28900800 296.15 539.0
28904400 295.55 368.0
28908000 294.75 332.0
28911600 294.75 371.0
28915200 295.55 309.0
28918800 294.55 203.0
28922400 294.15 102.0
28926000 293.85 99.0
28929600 293.65 3.0
28933200 292.95 0.0
28936800 291.65 0.0
28940400 290.75 0.0
28944000 289.45 0.0
28947600 288.65 0.0
28951200 288.05 0.0
28954800 287.65 0.0
28958400 287.25 0.0
28962000 287.75 37.0
28965600 288.85 146.0
28969200 290.25 308.0
28972800 291.85 476.0
28976400 293.15 578.0
28980000 294.55 725.0
28983600 295.95 830.0
28987200 297.55 870.0
28990800 297.55 560.0
28994400 297.75 459.0
28998000 298.05 446.0
29001600 298.55 453.0
29005200 298.35 319.0
29008800 297.95 178.0
29012400 296.65 78.0
29016000 295.55 12.0
29019600 294.85 0.0
29023200 293.95 0.0
29026800 293.45 0.0
29030400 293.15 0.0
29034000 292.45 0.0
29037600 291.75 0.0
29041200 291.05 0.0
29044800 290.15 0.0
29048400 289.95 35.0
29052000 290.95 110.0
29055600 291.25 225.0
29059200 291.15 183.0
29062800 290.95 209.0
29066400 290.85 178.0
29070000 290.25 324.0
29073600 293.15 669.0
29077200 293.65 770.0
29080800 294.25 751.0
29084400 291.65 451.0
29088000 292.85 454.0
29091600 291.65 358.0
29095200 289.65 196.0
29098800 288.25 83.0
29102400 288.15 9.0
29106000 288.15 0.0
29109600 288.05 0.0
29113200 287.45 0.0
29116800 287.05 0.0
29120400 286.75 0.0
29124000 286.35 0.0
29127600 286.15 0.0
29131200 285.85 0.0
29134800 286.65 38.0
29138400 287.85 108.0
29142000 288.65 253.0
29145600 289.75 409.0
29149200 290.25 357.0
29152800 290.55 354.0
29156400 292.85 665.0
29160000 293.05 491.0
29163600 292.45 354.0
29167200 292.35 209.0
29170800 292.95 383.0
29174400 292.25 235.0
29178000 291.55 177.0
29181600 291.95 82.0
29185200 291.35 20.0
29188800 290.95 6.0
29192400 290.05 0.0
29196000 289.65 0.0
29199600 289.35 0.0
29203200 288.45 0.0
29206800 288.45 0.0
29210400 288.05 0.0
29214000 288.05 0.0
29217600 288.05 0.0
29221200 288.25 11.0
29224800 288.75 43.0
29228400 288.55 44.0
29232000 289.35 176.0
29235600 289.15 188.0
29239200 289.75 398.0
29242800 291.85 751.0
29246400 291.95 413.0
29250000 292.05 823.0
29253600 291.35 662.0
29257200 290.05 664.0
29260800 291.55 529.0
29264400 288.75 287.0
29268000 290.25 256.0
29271600 289.05 97.0
29275200 287.45 14.0
29278800 287.15 0.0
29282400 287.15 0.0
29286000 286.25 0.0
29289600 285.95 0.0
29293200 285.45 0.0
29296800 284.95 0.0
29300400 284.55 0.0
29304000 284.25 0.0
29307600 284.75 41.0
29311200 285.85 142.0
29314800 286.95 207.0
29318400 287.85 367.0
29322000 288.85 525.0
29325600 288.95 402.0
29329200 290.75 690.0
29332800 291.35 658.0
29336400 290.95 461.0
29340000 291.05 596.0
29343600 291.75 617.0
29347200 291.75 472.0
29350800 291.45 329.0
29354400 290.75 154.0
29358000 289.85 113.0
29361600 288.65 16.0
29365200 287.85 0.0
29368800 287.35 0.0
29372400 286.95 0.0
29376000 286.55 0.0
29379600 286.35 0.0
29383200 286.25 0.0
29386800 286.05 0.0
29390400 285.85 0.0
29394000 286.45 14.0
29397600 288.25 94.0
29401200 288.45 59.0
29404800 289.35 154.0
29408400 290.85 383.0
29412000 291.25 418.0
29415600 291.55 415.0
29419200 291.35 497.0
29422800 290.35 281.0
